Start,End,Status,Comments
2020-08-21T03:39:40.485199Z,2020-08-21T03:39:40.485199Z,sleep aid,
2020-08-21T03:59:56.987557Z,2020-08-21T03:59:56.987557Z,lights off,
2020-08-21T04:32:45.853199Z,2020-08-21T04:32:45.853199Z,in bed,
2020-08-21T05:46:03.198582Z,2020-08-21T14:17:56.405295Z,asleep,
2020-08-21T13:04:09.108640Z,2020-08-21T13:04:09.108640Z,night noise,
2020-08-21T14:52:13.199097Z,2020-08-21T14:52:13.199097Z,out of bed,
2020-08-21T15:10:08.285562Z,2020-08-21T15:10:08.285562Z,meal,breakfast
2020-08-21T15:10:08.285562Z,2020-08-21T15:10:08.285562Z,drink,with breakfast
2020-08-21T17:10:14.049368Z,2020-08-21T17:10:14.049368Z,chocolate,
2020-08-21T17:59:56.724323Z,2020-08-21T17:59:56.724323Z,meal,lunch
2020-08-21T20:19:49.300079Z,2020-08-21T20:19:49.300079Z,caffeine,
2020-08-21T22:47:38.100576Z,2020-08-21T22:47:38.100576Z,snack,
2020-08-21T23:26:35.399215Z,2020-08-21T23:26:35.399215Z,meal,dinner
2020-08-22T01:03:19.058262Z,2020-08-22T01:03:19.058262Z,toilet,
2020-08-22T01:55:19.763579Z,2020-08-22T01:55:19.763579Z,alcohol,
2020-08-22T06:26:01.173872Z,2020-08-22T06:26:01.173872Z,lights off,
2020-08-22T06:27:23.323201Z,2020-08-22T06:27:23.323201Z,in bed,
2020-08-22T07:19:57.934960Z,2020-08-22T15:25:32.919285Z,asleep,
2020-08-22T15:58:12.392669Z,2020-08-22T15:58:12.392669Z,out of bed,
2020-08-22T15:58:12.392669Z,2020-08-22T15:58:12.392669Z,toilet,
2020-08-22T16:30:46.675775Z,2020-08-22T16:30:46.675775Z,meal,breakfast
2020-08-22T17:21:50.316778Z,2020-08-22T17:21:50.316778Z,caffeine,
2020-08-22T18:08:29.966064Z,2020-08-22T18:08:29.966064Z,snack,
2020-08-22T20:00:33.957660Z,2020-08-22T20:00:33.957660Z,meal,lunch
2020-08-23T01:09:34.839820Z,2020-08-23T01:09:34.839820Z,toilet,
2020-08-23T02:54:58.093333Z,2020-08-23T02:54:58.093333Z,sleep aid,
2020-08-23T03:19:04.840035Z,2020-08-23T03:19:04.840035Z,chocolate,
2020-08-23T03:45:23.210670Z,2020-08-23T03:45:23.210670Z,lights off,
2020-08-23T04:11:42.508125Z,2020-08-23T04:11:42.508125Z,in bed,
2020-08-23T04:31:34.815152Z,2020-08-23T12:57:10.884476Z,asleep,
2020-08-23T13:18:12.579740Z,2020-08-23T13:18:12.579740Z,out of bed,
2020-08-23T13:23:12.579740Z,2020-08-23T13:23:12.579740Z,caffeine,
2020-08-23T16:18:22.304507Z,2020-08-23T16:18:22.304507Z,meal,lunch
2020-08-23T20:40:26.351853Z,2020-08-23T20:40:26.351853Z,chocolate,
2020-08-23T21:25:14.559643Z,2020-08-23T21:25:14.559643Z,snack,
2020-08-24T03:29:48.153270Z,2020-08-24T03:29:48.153270Z,in bed,
2020-08-24T03:29:58.987707Z,2020-08-24T03:29:58.987707Z,lights off,
2020-08-24T03:40:11.260340Z,2020-08-24T12:04:00.406204Z,asleep,
2020-08-24T12:54:17.625770Z,2020-08-24T12:54:17.625770Z,out of bed,
2020-08-24T13:42:40.353073Z,2020-08-24T13:42:40.353073Z,meal,breakfast
2020-08-24T13:42:40.353073Z,2020-08-24T13:42:40.353073Z,drink,with breakfast
2020-08-24T16:16:00.804550Z,2020-08-24T16:16:00.804550Z,caffeine,
2020-08-24T16:23:18.433839Z,2020-08-24T16:23:18.433839Z,meal,lunch
2020-08-24T18:59:49.595393Z,2020-08-24T18:59:49.595393Z,chocolate,
2020-08-24T19:44:42.963201Z,2020-08-24T19:44:42.963201Z,snack,
2020-08-24T20:15:27.386880Z,2020-08-24T20:15:27.386880Z,toilet,
2020-08-24T22:57:17.816846Z,2020-08-24T22:57:17.816846Z,meal,dinner
2020-08-25T05:04:45.850497Z,2020-08-25T05:04:45.850497Z,sleep aid,
2020-08-25T05:40:56.753753Z,2020-08-25T05:40:56.753753Z,in bed,
2020-08-25T05:57:20.053464Z,2020-08-25T05:57:20.053464Z,lights off,
2020-08-25T06:06:21.158316Z,2020-08-25T16:54:17.551441Z,asleep,
2020-08-25T17:39:47.894758Z,2020-08-25T17:39:47.894758Z,out of bed,
2020-08-25T17:44:47.894758Z,2020-08-25T17:44:47.894758Z,chocolate,
2020-08-25T18:10:13.822693Z,2020-08-25T18:10:13.822693Z,meal,breakfast
2020-08-25T18:10:13.822693Z,2020-08-25T18:10:13.822693Z,drink,with breakfast
2020-08-25T21:22:32.342105Z,2020-08-25T21:22:32.342105Z,meal,lunch
2020-08-25T23:20:14.416323Z,2020-08-25T23:20:14.416323Z,toilet,
2020-08-26T02:30:28.770820Z,2020-08-26T02:30:28.770820Z,meal,dinner
2020-08-26T05:19:52.580915Z,2020-08-26T05:19:52.580915Z,sleep aid,
2020-08-26T06:16:09.838050Z,2020-08-26T06:16:09.838050Z,in bed,
2020-08-26T06:20:00.771538Z,2020-08-26T14:26:54.720124Z,asleep,
2020-08-26T06:20:00.771538Z,2020-08-26T06:20:00.771538Z,lights off,
2020-08-26T14:53:33.431008Z,2020-08-26T14:53:33.431008Z,out of bed,
2020-08-26T15:11:13.278862Z,2020-08-26T15:11:13.278862Z,meal,breakfast
2020-08-26T15:11:13.278862Z,2020-08-26T15:11:13.278862Z,drink,with breakfast
2020-08-26T17:10:05.234104Z,2020-08-26T17:10:05.234104Z,caffeine,
2020-08-26T17:29:09.735415Z,2020-08-26T17:29:09.735415Z,toilet,
2020-08-26T20:03:42.082137Z,2020-08-26T20:03:42.082137Z,snack,
2020-08-26T22:23:51.380560Z,2020-08-26T22:23:51.380560Z,meal,dinner
2020-08-27T05:40:33.600924Z,2020-08-27T05:40:33.600924Z,lights off,
2020-08-27T05:56:15.206379Z,2020-08-27T05:56:15.206379Z,in bed,
2020-08-27T06:47:44.062676Z,2020-08-27T12:25:43.990222Z,asleep,
2020-08-27T12:10:21.989268Z,2020-08-27T12:10:21.989268Z,night noise,
2020-08-27T12:54:18.918128Z,2020-08-27T12:54:18.918128Z,out of bed,
2020-08-27T13:30:15.717787Z,2020-08-27T13:30:15.717787Z,drink,with breakfast
2020-08-27T16:34:09.167973Z,2020-08-27T16:34:09.167973Z,meal,lunch
2020-08-27T17:15:36.337158Z,2020-08-27T17:15:36.337158Z,caffeine,
2020-08-27T19:55:58.688061Z,2020-08-27T19:55:58.688061Z,chocolate,
2020-08-28T02:53:11.972275Z,2020-08-28T02:53:11.972275Z,toilet,
2020-08-28T03:51:07.123148Z,2020-08-28T10:55:55.836657Z,asleep,
2020-08-28T03:51:07.123148Z,2020-08-28T03:51:07.123148Z,in bed,
2020-08-28T03:51:07.123148Z,2020-08-28T03:51:07.123148Z,lights off,
2020-08-28T05:27:36.841475Z,2020-08-28T05:27:36.841475Z,night noise,
2020-08-28T11:15:27.344526Z,2020-08-28T11:15:27.344526Z,out of bed,
2020-08-28T11:20:27.344526Z,2020-08-28T11:20:27.344526Z,meal,breakfast
2020-08-28T11:20:27.344526Z,2020-08-28T11:20:27.344526Z,caffeine,
2020-08-28T11:20:27.344526Z,2020-08-28T11:20:27.344526Z,drink,with breakfast
2020-08-28T14:23:19.588235Z,2020-08-28T14:23:19.588235Z,chocolate,
2020-08-28T14:54:03.010109Z,2020-08-28T14:54:03.010109Z,meal,lunch
2020-08-28T16:37:33.194442Z,2020-08-28T16:37:33.194442Z,snack,
2020-08-28T18:22:47.725211Z,2020-08-28T18:22:47.725211Z,toilet,
2020-08-29T04:17:13.609635Z,2020-08-29T04:17:13.609635Z,sleep aid,
2020-08-29T05:22:27.689047Z,2020-08-29T12:43:04.109794Z,asleep,
2020-08-29T05:22:27.689047Z,2020-08-29T05:22:27.689047Z,in bed,
2020-08-29T05:22:27.689047Z,2020-08-29T05:22:27.689047Z,lights off,
2020-08-29T13:22:30.910496Z,2020-08-29T13:22:30.910496Z,out of bed,
2020-08-29T13:35:48.474725Z,2020-08-29T13:35:48.474725Z,meal,breakfast
2020-08-29T16:38:28.184630Z,2020-08-29T16:38:28.184630Z,meal,lunch
2020-08-29T17:28:40.637574Z,2020-08-29T17:28:40.637574Z,chocolate,
2020-08-29T20:14:24.194674Z,2020-08-29T20:14:24.194674Z,meal,dinner
2020-08-30T04:35:08.378330Z,2020-08-30T04:35:08.378330Z,lights off,
2020-08-30T04:53:12.496486Z,2020-08-30T04:53:12.496486Z,in bed,
2020-08-30T05:17:09.541517Z,2020-08-30T12:25:15.847562Z,asleep,
2020-08-30T12:53:46.937009Z,2020-08-30T12:53:46.937009Z,out of bed,
2020-08-30T13:27:48.352011Z,2020-08-30T13:27:48.352011Z,meal,breakfast
2020-08-30T13:27:48.352011Z,2020-08-30T13:27:48.352011Z,drink,with breakfast
2020-08-30T15:59:32.056251Z,2020-08-30T15:59:32.056251Z,meal,lunch
2020-08-30T16:35:28.739634Z,2020-08-30T16:35:28.739634Z,caffeine,
2020-08-30T17:35:29.686912Z,2020-08-30T17:35:29.686912Z,toilet,
2020-08-30T18:47:25.895985Z,2020-08-30T18:47:25.895985Z,chocolate,
2020-08-30T20:39:06.688099Z,2020-08-30T20:39:06.688099Z,meal,dinner
2020-08-30T20:56:29.756786Z,2020-08-30T20:56:29.756786Z,snack,
2020-08-31T02:19:14.175658Z,2020-08-31T02:19:14.175658Z,sleep aid,
2020-08-31T03:13:01.840117Z,2020-08-31T03:13:01.840117Z,lights off,
2020-08-31T03:34:35.739663Z,2020-08-31T03:34:35.739663Z,in bed,
2020-08-31T04:04:01.461245Z,2020-08-31T11:54:27.678238Z,asleep,
2020-08-31T06:34:07.866389Z,2020-08-31T06:34:07.866389Z,night noise,
2020-08-31T12:37:18.642198Z,2020-08-31T12:37:18.642198Z,out of bed,
2020-08-31T13:06:31.182217Z,2020-08-31T13:06:31.182217Z,meal,breakfast
2020-08-31T13:06:31.182217Z,2020-08-31T13:06:31.182217Z,drink,with breakfast
2020-08-31T14:39:28.416978Z,2020-08-31T14:39:28.416978Z,chocolate,
2020-08-31T16:14:59.488361Z,2020-08-31T16:14:59.488361Z,meal,lunch
2020-08-31T19:36:29.747347Z,2020-08-31T19:36:29.747347Z,caffeine,
2020-08-31T20:32:49.889062Z,2020-08-31T20:32:49.889062Z,snack,
2020-08-31T21:48:48.694777Z,2020-08-31T21:48:48.694777Z,meal,dinner
2020-09-01T02:16:21.830272Z,2020-09-01T02:16:21.830272Z,alcohol,
2020-09-01T05:28:21.545655Z,2020-09-01T05:28:21.545655Z,in bed,
2020-09-01T05:35:43.973162Z,2020-09-01T05:35:43.973162Z,lights off,
2020-09-01T06:33:40.844022Z,2020-09-01T13:51:36.627701Z,asleep,
2020-09-01T14:21:44.088418Z,2020-09-01T14:21:44.088418Z,out of bed,
2020-09-01T15:01:27.159672Z,2020-09-01T15:01:27.159672Z,meal,breakfast
2020-09-01T15:01:27.159672Z,2020-09-01T15:01:27.159672Z,drink,with breakfast
2020-09-01T16:19:36.512855Z,2020-09-01T16:19:36.512855Z,caffeine,
2020-09-01T18:12:55.375432Z,2020-09-01T18:12:55.375432Z,meal,lunch
2020-09-01T22:04:32.069307Z,2020-09-01T22:04:32.069307Z,toilet,
2020-09-01T23:39:29.411526Z,2020-09-01T23:39:29.411526Z,snack,
2020-09-01T23:48:52.204830Z,2020-09-01T23:48:52.204830Z,meal,dinner
2020-09-02T04:35:19.571001Z,2020-09-02T04:35:19.571001Z,sleep aid,
2020-09-02T05:45:20.383185Z,2020-09-02T05:45:20.383185Z,lights off,
2020-09-02T06:01:25.019076Z,2020-09-02T06:01:25.019076Z,in bed,
2020-09-02T06:15:52.756920Z,2020-09-02T13:19:46.398604Z,asleep,
2020-09-02T13:56:43.561903Z,2020-09-02T13:56:43.561903Z,out of bed,
2020-09-02T14:27:59.553750Z,2020-09-02T14:27:59.553750Z,meal,breakfast
2020-09-02T17:11:22.687795Z,2020-09-02T17:11:22.687795Z,meal,lunch
2020-09-02T22:13:26.225428Z,2020-09-02T22:13:26.225428Z,meal,dinner
2020-09-03T01:23:18.920988Z,2020-09-03T01:23:18.920988Z,chocolate,
2020-09-03T01:42:08.214325Z,2020-09-03T01:42:08.214325Z,snack,
2020-09-03T04:46:04.454064Z,2020-09-03T04:46:04.454064Z,lights off,
2020-09-03T05:09:58.145022Z,2020-09-03T12:24:20.779268Z,asleep,
2020-09-03T05:09:58.145022Z,2020-09-03T05:09:58.145022Z,in bed,
2020-09-03T12:55:36.145508Z,2020-09-03T12:55:36.145508Z,out of bed,
2020-09-03T13:00:36.145508Z,2020-09-03T13:00:36.145508Z,caffeine,
2020-09-03T13:26:07.182558Z,2020-09-03T13:26:07.182558Z,meal,breakfast
2020-09-03T13:26:07.182558Z,2020-09-03T13:26:07.182558Z,drink,with breakfast
2020-09-03T17:46:17.868896Z,2020-09-03T17:46:17.868896Z,toilet,
2020-09-03T17:47:18.231283Z,2020-09-03T17:47:18.231283Z,meal,lunch
2020-09-03T18:16:54.972679Z,2020-09-03T18:16:54.972679Z,chocolate,
2020-09-03T21:06:54.312336Z,2020-09-03T21:06:54.312336Z,snack,
2020-09-03T22:25:02.015977Z,2020-09-03T22:25:02.015977Z,toilet,
2020-09-03T23:30:57.893643Z,2020-09-03T23:30:57.893643Z,meal,dinner
2020-09-04T02:14:26.451137Z,2020-09-04T02:14:26.451137Z,sleep aid,
2020-09-04T03:32:53.447958Z,2020-09-04T03:32:53.447958Z,lights off,
2020-09-04T03:34:44.860861Z,2020-09-04T03:34:44.860861Z,in bed,
2020-09-04T03:54:15.089762Z,2020-09-04T10:25:51.497252Z,asleep,
2020-09-04T10:19:05.826473Z,2020-09-04T10:19:05.826473Z,night noise,
2020-09-04T10:53:27.993667Z,2020-09-04T10:53:27.993667Z,out of bed,
2020-09-04T11:26:23.592997Z,2020-09-04T11:26:23.592997Z,meal,breakfast
2020-09-04T11:26:23.592997Z,2020-09-04T11:26:23.592997Z,drink,with breakfast
2020-09-04T14:05:18.383816Z,2020-09-04T14:05:18.383816Z,meal,lunch
2020-09-04T17:22:41.198319Z,2020-09-04T17:22:41.198319Z,caffeine,
2020-09-04T18:16:24.941536Z,2020-09-04T18:16:24.941536Z,toilet,
2020-09-04T18:59:33.889697Z,2020-09-04T18:59:33.889697Z,meal,dinner
2020-09-04T21:29:13.279566Z,2020-09-04T21:29:13.279566Z,snack,
2020-09-05T05:54:57.308110Z,2020-09-05T05:54:57.308110Z,lights off,
2020-09-05T06:37:55.706286Z,2020-09-05T06:37:55.706286Z,in bed,
2020-09-05T07:06:08.257726Z,2020-09-05T12:24:35.112876Z,asleep,
2020-09-05T13:08:54.707657Z,2020-09-05T13:08:54.707657Z,out of bed,
2020-09-05T13:13:54.707657Z,2020-09-05T13:13:54.707657Z,meal,breakfast
2020-09-05T13:13:54.707657Z,2020-09-05T13:13:54.707657Z,caffeine,
2020-09-05T13:13:54.707657Z,2020-09-05T13:13:54.707657Z,drink,with breakfast
2020-09-05T16:25:45.588765Z,2020-09-05T16:25:45.588765Z,meal,lunch
2020-09-05T16:42:42.735702Z,2020-09-05T16:42:42.735702Z,chocolate,
2020-09-05T17:42:36.250962Z,2020-09-05T17:42:36.250962Z,toilet,
2020-09-05T22:18:00.485149Z,2020-09-05T22:18:00.485149Z,meal,dinner
2020-09-05T22:31:33.654080Z,2020-09-05T22:31:33.654080Z,toilet,
2020-09-06T00:36:41.599921Z,2020-09-06T00:36:41.599921Z,snack,
2020-09-06T02:43:39.083297Z,2020-09-06T02:43:39.083297Z,sleep aid,
2020-09-06T03:21:56.071051Z,2020-09-06T03:21:56.071051Z,lights off,
2020-09-06T03:43:58.134111Z,2020-09-06T03:43:58.134111Z,in bed,
2020-09-06T04:35:45.253385Z,2020-09-06T12:34:06.611965Z,asleep,
2020-09-06T06:58:26.143278Z,2020-09-06T06:58:26.143278Z,night noise,
2020-09-06T13:00:47.074589Z,2020-09-06T13:00:47.074589Z,out of bed,
2020-09-06T13:33:45.127145Z,2020-09-06T13:33:45.127145Z,meal,breakfast
2020-09-06T17:06:14.186235Z,2020-09-06T17:06:14.186235Z,meal,lunch
2020-09-06T17:35:52.764435Z,2020-09-06T17:35:52.764435Z,chocolate,
2020-09-06T18:10:28.093673Z,2020-09-06T18:10:28.093673Z,toilet,
2020-09-06T19:28:45.103474Z,2020-09-06T19:28:45.103474Z,caffeine,
2020-09-06T20:06:49.184573Z,2020-09-06T20:06:49.184573Z,snack,
2020-09-06T23:07:55.173570Z,2020-09-06T23:07:55.173570Z,meal,dinner
2020-09-07T06:45:00.200349Z,2020-09-07T06:45:00.200349Z,lights off,
2020-09-07T06:48:50.576615Z,2020-09-07T06:48:50.576615Z,in bed,
2020-09-07T07:06:27.809734Z,2020-09-07T14:07:05.030565Z,asleep,
2020-09-07T07:54:26.556678Z,2020-09-07T07:54:26.556678Z,night noise,
2020-09-07T14:31:12.301480Z,2020-09-07T14:31:12.301480Z,out of bed,
2020-09-07T15:04:45.468793Z,2020-09-07T15:04:45.468793Z,meal,breakfast
2020-09-07T15:04:45.468793Z,2020-09-07T15:04:45.468793Z,drink,with breakfast
2020-09-07T17:11:06.712664Z,2020-09-07T17:11:06.712664Z,meal,lunch
2020-09-07T19:45:43.359998Z,2020-09-07T19:45:43.359998Z,snack,
2020-09-07T20:17:07.078686Z,2020-09-07T20:17:07.078686Z,chocolate,
2020-09-07T22:56:29.784940Z,2020-09-07T22:56:29.784940Z,meal,dinner
2020-09-08T03:40:08.534343Z,2020-09-08T03:40:08.534343Z,sleep aid,
2020-09-08T04:08:08.396715Z,2020-09-08T04:08:08.396715Z,lights off,
2020-09-08T04:36:45.293687Z,2020-09-08T04:36:45.293687Z,in bed,
2020-09-08T04:38:00.852456Z,2020-09-08T14:13:31.342880Z,asleep,
2020-09-08T14:24:48.070802Z,2020-09-08T14:24:48.070802Z,out of bed,
2020-09-08T15:18:41.369004Z,2020-09-08T15:18:41.369004Z,drink,with breakfast
2020-09-08T17:37:08.933064Z,2020-09-08T17:37:08.933064Z,caffeine,
2020-09-08T18:28:33.873551Z,2020-09-08T18:28:33.873551Z,toilet,
2020-09-08T18:52:02.806700Z,2020-09-08T18:52:02.806700Z,meal,lunch
2020-09-09T01:47:08.347721Z,2020-09-09T01:47:08.347721Z,meal,dinner
2020-09-09T02:18:42.362987Z,2020-09-09T02:18:42.362987Z,chocolate,
2020-09-09T04:18:29.529880Z,2020-09-09T04:18:29.529880Z,lights off,
2020-09-09T04:29:09.735059Z,2020-09-09T14:01:05.523016Z,asleep,
2020-09-09T04:29:09.735059Z,2020-09-09T04:29:09.735059Z,in bed,
2020-09-09T14:06:50.685656Z,2020-09-09T14:06:50.685656Z,out of bed,
2020-09-09T14:59:52.975940Z,2020-09-09T14:59:52.975940Z,meal,breakfast
2020-09-09T14:59:52.975940Z,2020-09-09T14:59:52.975940Z,drink,with breakfast
2020-09-09T17:24:11.510726Z,2020-09-09T17:24:11.510726Z,caffeine,
2020-09-09T18:51:45.692590Z,2020-09-09T18:51:45.692590Z,meal,lunch
2020-09-10T01:12:57.930951Z,2020-09-10T01:12:57.930951Z,meal,dinner
2020-09-10T01:43:50.024198Z,2020-09-10T01:43:50.024198Z,toilet,
2020-09-10T03:11:35.127038Z,2020-09-10T03:11:35.127038Z,sleep aid,
2020-09-10T03:19:21.040882Z,2020-09-10T03:19:21.040882Z,lights off,
2020-09-10T03:42:27.025353Z,2020-09-10T10:53:46.481734Z,asleep,
2020-09-10T03:42:27.025353Z,2020-09-10T03:42:27.025353Z,in bed,
2020-09-10T11:30:40.815979Z,2020-09-10T11:30:40.815979Z,out of bed,
2020-09-10T12:14:05.320626Z,2020-09-10T12:14:05.320626Z,chocolate,
2020-09-10T12:16:29.011782Z,2020-09-10T12:16:29.011782Z,meal,breakfast
2020-09-10T12:16:29.011782Z,2020-09-10T12:16:29.011782Z,drink,with breakfast
2020-09-10T14:28:54.733032Z,2020-09-10T14:28:54.733032Z,meal,lunch
2020-09-10T17:47:57.977941Z,2020-09-10T17:47:57.977941Z,caffeine,
2020-09-10T19:31:20.574800Z,2020-09-10T19:31:20.574800Z,snack,
2020-09-11T05:56:53.743442Z,2020-09-11T14:21:50.796505Z,asleep,
2020-09-11T05:56:53.743442Z,2020-09-11T05:56:53.743442Z,in bed,
2020-09-11T05:56:53.743442Z,2020-09-11T05:56:53.743442Z,lights off,
2020-09-11T14:52:20.434200Z,2020-09-11T14:52:20.434200Z,out of bed,
2020-09-11T15:02:03.181011Z,2020-09-11T15:02:03.181011Z,meal,breakfast
2020-09-11T15:02:03.181011Z,2020-09-11T15:02:03.181011Z,drink,with breakfast
2020-09-11T18:21:43.038296Z,2020-09-11T18:21:43.038296Z,meal,lunch
2020-09-11T20:13:04.218522Z,2020-09-11T20:13:04.218522Z,snack,
2020-09-11T20:49:11.983688Z,2020-09-11T20:49:11.983688Z,caffeine,
2020-09-11T20:55:11.815387Z,2020-09-11T20:55:11.815387Z,meal,dinner
2020-09-11T22:03:15.680208Z,2020-09-11T22:03:15.680208Z,chocolate,
2020-09-12T05:12:57.237208Z,2020-09-12T05:12:57.237208Z,in bed,
2020-09-12T05:13:29.228175Z,2020-09-12T05:13:29.228175Z,lights off,
2020-09-12T06:19:28.176379Z,2020-09-12T12:47:40.213006Z,asleep,
2020-09-12T13:07:53.935746Z,2020-09-12T13:07:53.935746Z,out of bed,
2020-09-12T13:52:34.703440Z,2020-09-12T13:52:34.703440Z,meal,breakfast
2020-09-12T19:06:13.218066Z,2020-09-12T19:06:13.218066Z,chocolate,
2020-09-12T20:35:07.652900Z,2020-09-12T20:35:07.652900Z,caffeine,
2020-09-12T22:01:23.580307Z,2020-09-12T22:01:23.580307Z,meal,dinner
2020-09-12T22:38:56.324598Z,2020-09-12T22:38:56.324598Z,snack,
2020-09-13T04:27:17.022783Z,2020-09-13T04:27:17.022783Z,sleep aid,
2020-09-13T05:34:00.691984Z,2020-09-13T05:34:00.691984Z,in bed,
2020-09-13T05:40:18.009469Z,2020-09-13T05:40:18.009469Z,lights off,
2020-09-13T06:40:32.518289Z,2020-09-13T14:20:38.687923Z,asleep,
2020-09-13T15:12:50.711171Z,2020-09-13T15:12:50.711171Z,out of bed,
2020-09-13T15:24:35.006676Z,2020-09-13T15:24:35.006676Z,drink,with breakfast
2020-09-13T17:26:44.294724Z,2020-09-13T17:26:44.294724Z,chocolate,
2020-09-13T17:46:27.876613Z,2020-09-13T17:46:27.876613Z,snack,
2020-09-13T17:53:21.936607Z,2020-09-13T17:53:21.936607Z,caffeine,
2020-09-13T19:18:21.658260Z,2020-09-13T19:18:21.658260Z,meal,lunch
2020-09-14T01:01:19.248422Z,2020-09-14T01:01:19.248422Z,meal,dinner
2020-09-14T03:46:29.783855Z,2020-09-14T03:46:29.783855Z,sleep aid,
2020-09-14T05:13:44.674008Z,2020-09-14T05:13:44.674008Z,lights off,
2020-09-14T05:13:52.715831Z,2020-09-14T05:13:52.715831Z,in bed,
2020-09-14T06:21:51.165298Z,2020-09-14T14:48:20.877714Z,asleep,
2020-09-14T15:14:03.458328Z,2020-09-14T15:14:03.458328Z,out of bed,
2020-09-14T15:19:03.458328Z,2020-09-14T15:19:03.458328Z,caffeine,
2020-09-14T15:56:02.606022Z,2020-09-14T15:56:02.606022Z,meal,breakfast
2020-09-14T15:56:02.606022Z,2020-09-14T15:56:02.606022Z,drink,with breakfast
2020-09-14T17:24:36.488457Z,2020-09-14T17:24:36.488457Z,chocolate,
2020-09-14T19:54:44.230236Z,2020-09-14T19:54:44.230236Z,meal,lunch
2020-09-14T21:28:59.674059Z,2020-09-14T21:28:59.674059Z,snack,
2020-09-15T01:28:09.262344Z,2020-09-15T01:28:09.262344Z,meal,dinner
2020-09-15T03:02:55.486571Z,2020-09-15T03:02:55.486571Z,sleep aid,
2020-09-15T03:40:07.980605Z,2020-09-15T03:40:07.980605Z,lights off,
2020-09-15T04:13:55.411272Z,2020-09-15T11:55:59.286260Z,asleep,
2020-09-15T04:13:55.411272Z,2020-09-15T04:13:55.411272Z,in bed,
2020-09-15T12:25:17.405061Z,2020-09-15T12:25:17.405061Z,out of bed,
2020-09-15T15:39:05.307649Z,2020-09-15T15:39:05.307649Z,meal,lunch
2020-09-15T17:00:42.119844Z,2020-09-15T17:00:42.119844Z,caffeine,
2020-09-15T20:36:44.229691Z,2020-09-15T20:36:44.229691Z,snack,
2020-09-16T00:42:04.102204Z,2020-09-16T00:42:04.102204Z,toilet,
2020-09-16T05:45:57.981792Z,2020-09-16T05:45:57.981792Z,sleep aid,
2020-09-16T06:17:59.214935Z,2020-09-16T06:17:59.214935Z,lights off,
2020-09-16T06:45:46.604256Z,2020-09-16T14:31:46.017895Z,asleep,
2020-09-16T06:45:46.604256Z,2020-09-16T06:45:46.604256Z,in bed,
2020-09-16T14:36:28.677377Z,2020-09-16T14:36:28.677377Z,out of bed,
2020-09-16T14:57:09.922992Z,2020-09-16T14:57:09.922992Z,meal,breakfast
2020-09-16T14:57:09.922992Z,2020-09-16T14:57:09.922992Z,drink,with breakfast
2020-09-16T17:44:15.286612Z,2020-09-16T17:44:15.286612Z,caffeine,
2020-09-16T18:03:01.974972Z,2020-09-16T18:03:01.974972Z,meal,lunch
2020-09-17T01:13:38.677640Z,2020-09-17T01:13:38.677640Z,meal,dinner
2020-09-17T01:20:10.710325Z,2020-09-17T01:20:10.710325Z,chocolate,
2020-09-17T03:01:44.887279Z,2020-09-17T03:01:44.887279Z,sleep aid,
2020-09-17T03:29:22.804653Z,2020-09-17T03:29:22.804653Z,lights off,
2020-09-17T03:43:00.782529Z,2020-09-17T03:43:00.782529Z,in bed,
2020-09-17T04:25:08.734356Z,2020-09-17T11:05:20.278251Z,asleep,
2020-09-17T11:50:10.240800Z,2020-09-17T11:50:10.240800Z,out of bed,
2020-09-17T12:51:31.540736Z,2020-09-17T12:51:31.540736Z,drink,with breakfast
2020-09-17T15:05:01.192899Z,2020-09-17T15:05:01.192899Z,caffeine,
2020-09-17T16:13:34.724722Z,2020-09-17T16:13:34.724722Z,meal,lunch
2020-09-17T17:21:42.630363Z,2020-09-17T17:21:42.630363Z,chocolate,
2020-09-17T20:49:52.555089Z,2020-09-17T20:49:52.555089Z,snack,
2020-09-17T23:48:28.893571Z,2020-09-17T23:48:28.893571Z,meal,dinner
2020-09-18T05:15:11.415854Z,2020-09-18T05:15:11.415854Z,lights off,
2020-09-18T05:18:57.798786Z,2020-09-18T05:18:57.798786Z,in bed,
2020-09-18T06:12:01.317030Z,2020-09-18T13:38:39.679037Z,asleep,
2020-09-18T13:42:16.442233Z,2020-09-18T13:42:16.442233Z,out of bed,
2020-09-18T14:17:18.465317Z,2020-09-18T14:17:18.465317Z,meal,breakfast
2020-09-18T14:17:18.465317Z,2020-09-18T14:17:18.465317Z,drink,with breakfast
2020-09-18T16:50:39.383198Z,2020-09-18T16:50:39.383198Z,snack,
2020-09-18T21:05:06.130488Z,2020-09-18T21:05:06.130488Z,meal,dinner
2020-09-19T01:56:13.701921Z,2020-09-19T01:56:13.701921Z,toilet,
2020-09-19T04:17:11.395709Z,2020-09-19T04:17:11.395709Z,in bed,
2020-09-19T04:33:42.754525Z,2020-09-19T04:33:42.754525Z,lights off,
2020-09-19T04:50:36.059608Z,2020-09-19T12:59:10.390673Z,asleep,
2020-09-19T06:59:20.425393Z,2020-09-19T06:59:20.425393Z,night noise,
2020-09-19T13:43:57.516561Z,2020-09-19T13:43:57.516561Z,out of bed,
2020-09-19T14:13:46.438644Z,2020-09-19T14:13:46.438644Z,meal,breakfast
2020-09-19T14:13:46.438644Z,2020-09-19T14:13:46.438644Z,drink,with breakfast
