Start,End,Status,Comments
2020-07-30T08:45:09.560376Z,2020-07-30T08:45:09.560376Z,out of bed,
2020-07-30T09:14:23.818778Z,2020-07-30T09:14:23.818778Z,meal,breakfast
2020-07-30T13:24:31.509844Z,2020-07-30T13:24:31.509844Z,chocolate,
2020-07-30T13:55:19.352517Z,2020-07-30T13:55:19.352517Z,caffeine,
2020-07-30T14:43:05.361182Z,2020-07-30T14:43:05.361182Z,snack,
2020-07-30T17:45:38.235108Z,2020-07-30T17:45:38.235108Z,meal,dinner
2020-07-31T02:15:53.932154Z,2020-07-31T02:15:53.932154Z,sleep aid,
2020-07-31T02:35:05.778799Z,2020-07-31T02:35:05.778799Z,lights off,
2020-07-31T02:44:45.316141Z,2020-07-31T02:44:45.316141Z,in bed,
2020-07-31T03:32:29.973734Z,2020-07-31T08:03:00Z,asleep,
2020-07-31T08:00:00Z,2020-07-31T08:00:00Z,alarm,
2020-07-31T08:24:53.059123Z,2020-07-31T08:24:53.059123Z,out of bed,
2020-07-31T08:24:53.059123Z,2020-07-31T08:24:53.059123Z,toilet,
2020-07-31T08:33:42.252412Z,2020-07-31T08:33:42.252412Z,chocolate,
2020-07-31T09:13:05.063582Z,2020-07-31T09:13:05.063582Z,meal,breakfast
2020-07-31T09:13:05.063582Z,2020-07-31T09:13:05.063582Z,drink,with breakfast
2020-07-31T11:54:33.781821Z,2020-07-31T11:54:33.781821Z,caffeine,
2020-07-31T12:37:41.924455Z,2020-07-31T12:37:41.924455Z,meal,lunch
2020-07-31T16:56:55.427603Z,2020-07-31T16:56:55.427603Z,snack,
2020-07-31T18:06:22.146752Z,2020-07-31T18:06:22.146752Z,meal,dinner
2020-08-01T00:30:55.975139Z,2020-08-01T00:30:55.975139Z,sleep aid,
2020-08-01T01:16:44.169964Z,2020-08-01T01:16:44.169964Z,lights off,
2020-08-01T01:26:47.773619Z,2020-08-01T01:26:47.773619Z,in bed,
2020-08-01T01:34:01.553182Z,2020-08-01T11:27:40.925743Z,asleep,
2020-08-01T11:49:24.688852Z,2020-08-01T11:49:24.688852Z,out of bed,
2020-08-01T12:00:21.884619Z,2020-08-01T12:00:21.884619Z,meal,breakfast
2020-08-01T15:23:29.379664Z,2020-08-01T15:23:29.379664Z,chocolate,
2020-08-01T16:58:09.804915Z,2020-08-01T16:58:09.804915Z,caffeine,
2020-08-01T17:47:50.609749Z,2020-08-01T17:47:50.609749Z,toilet,
2020-08-01T20:08:01.948151Z,2020-08-01T20:08:01.948151Z,snack,
2020-08-01T21:21:57.128004Z,2020-08-01T21:21:57.128004Z,sleep aid,
2020-08-01T22:30:20.808344Z,2020-08-01T22:30:20.808344Z,in bed,
2020-08-01T22:56:49.496070Z,2020-08-01T22:56:49.496070Z,lights off,
2020-08-01T23:22:43.229719Z,2020-08-02T07:12:01.295620Z,asleep,
2020-08-02T08:05:01.052283Z,2020-08-02T08:05:01.052283Z,out of bed,
2020-08-02T08:10:01.052283Z,2020-08-02T08:10:01.052283Z,chocolate,
2020-08-02T08:26:55.112110Z,2020-08-02T08:26:55.112110Z,meal,breakfast
2020-08-02T08:26:55.112110Z,2020-08-02T08:26:55.112110Z,drink,with breakfast
2020-08-02T14:38:01.556564Z,2020-08-02T14:38:01.556564Z,caffeine,
2020-08-03T00:14:22.892070Z,2020-08-03T00:14:22.892070Z,in bed,
2020-08-03T00:18:08.630158Z,2020-08-03T00:18:08.630158Z,lights off,
2020-08-03T00:56:16.409897Z,2020-08-03T08:03:00Z,asleep,
2020-08-03T08:00:00Z,2020-08-03T08:00:00Z,alarm,
2020-08-03T08:46:24.736803Z,2020-08-03T08:46:24.736803Z,out of bed,
2020-08-03T12:12:02.112299Z,2020-08-03T12:12:02.112299Z,meal,lunch
2020-08-03T14:13:25.751407Z,2020-08-03T14:13:25.751407Z,chocolate,
2020-08-03T17:55:24.528249Z,2020-08-03T17:55:24.528249Z,meal,dinner
2020-08-03T19:30:14.569308Z,2020-08-03T19:30:14.569308Z,snack,
2020-08-04T00:25:29.722317Z,2020-08-04T00:25:29.722317Z,sleep aid,
2020-08-04T01:33:09.883094Z,2020-08-04T01:33:09.883094Z,lights off,
2020-08-04T01:39:39.127297Z,2020-08-04T01:39:39.127297Z,in bed,
2020-08-04T03:19:39.959220Z,2020-08-04T08:03:00Z,asleep,
2020-08-04T08:00:00Z,2020-08-04T08:00:00Z,alarm,
2020-08-04T08:15:13.713630Z,2020-08-04T08:15:13.713630Z,night noise,
2020-08-04T08:31:55.666101Z,2020-08-04T08:31:55.666101Z,out of bed,
2020-08-04T08:31:55.666101Z,2020-08-04T08:31:55.666101Z,toilet,
2020-08-04T08:36:55.666101Z,2020-08-04T08:36:55.666101Z,caffeine,
2020-08-04T08:59:12.667962Z,2020-08-04T08:59:12.667962Z,drink,with breakfast
2020-08-04T10:33:07.476232Z,2020-08-04T10:33:07.476232Z,chocolate,
2020-08-04T12:50:17.802214Z,2020-08-04T12:50:17.802214Z,meal,lunch
2020-08-04T18:10:59.886915Z,2020-08-04T18:10:59.886915Z,meal,dinner
2020-08-04T19:50:34.798586Z,2020-08-04T19:50:34.798586Z,toilet,
2020-08-04T22:46:22.749480Z,2020-08-04T22:46:22.749480Z,lights off,
2020-08-04T22:58:27.399645Z,2020-08-04T22:58:27.399645Z,in bed,
2020-08-04T23:46:49.535907Z,2020-08-05T08:03:00Z,asleep,
2020-08-05T05:08:59.634237Z,2020-08-05T05:08:59.634237Z,night noise,
2020-08-05T08:00:00Z,2020-08-05T08:00:00Z,alarm,
2020-08-05T08:49:25.303747Z,2020-08-05T08:49:25.303747Z,out of bed,
2020-08-05T08:54:25.303747Z,2020-08-05T08:54:25.303747Z,meal,breakfast
2020-08-05T08:54:25.303747Z,2020-08-05T08:54:25.303747Z,caffeine,
2020-08-05T08:54:25.303747Z,2020-08-05T08:54:25.303747Z,drink,with breakfast
2020-08-05T15:22:32.774270Z,2020-08-05T15:22:32.774270Z,chocolate,
2020-08-05T23:56:15.632684Z,2020-08-05T23:56:15.632684Z,lights off,
2020-08-06T00:09:50.915750Z,2020-08-06T00:09:50.915750Z,in bed,
2020-08-06T00:47:36.871944Z,2020-08-06T08:03:00Z,asleep,
2020-08-06T08:00:00Z,2020-08-06T08:00:00Z,alarm,
2020-08-06T08:39:47.416646Z,2020-08-06T08:39:47.416646Z,out of bed,
2020-08-06T08:44:47.416646Z,2020-08-06T08:44:47.416646Z,chocolate,
2020-08-06T09:15:29.887228Z,2020-08-06T09:15:29.887228Z,meal,breakfast
2020-08-06T09:15:29.887228Z,2020-08-06T09:15:29.887228Z,drink,with breakfast
2020-08-06T13:07:56.361931Z,2020-08-06T13:07:56.361931Z,caffeine,
2020-08-06T17:37:19.884223Z,2020-08-06T17:37:19.884223Z,meal,dinner
2020-08-06T18:25:48.654784Z,2020-08-06T18:25:48.654784Z,snack,
2020-08-06T18:58:31.147508Z,2020-08-06T18:58:31.147508Z,toilet,
2020-08-06T20:49:33.799532Z,2020-08-06T20:49:33.799532Z,alcohol,
2020-08-06T22:02:50.560240Z,2020-08-06T22:02:50.560240Z,sleep aid,
2020-08-06T22:47:16.918047Z,2020-08-06T22:47:16.918047Z,in bed,
2020-08-06T22:50:33.258475Z,2020-08-06T22:50:33.258475Z,lights off,
2020-08-07T00:17:54.492052Z,2020-08-07T08:03:00Z,asleep,
2020-08-07T04:06:06.838115Z,2020-08-07T04:06:06.838115Z,night noise,
2020-08-07T08:00:00Z,2020-08-07T08:00:00Z,alarm,
2020-08-07T08:51:36.479394Z,2020-08-07T08:51:36.479394Z,out of bed,
2020-08-07T09:01:25.862931Z,2020-08-07T09:01:25.862931Z,meal,breakfast
2020-08-07T09:01:25.862931Z,2020-08-07T09:01:25.862931Z,drink,with breakfast
2020-08-07T10:58:57.749549Z,2020-08-07T10:58:57.749549Z,caffeine,
2020-08-07T12:58:50.625920Z,2020-08-07T12:58:50.625920Z,meal,lunch
2020-08-07T12:59:41.750413Z,2020-08-07T12:59:41.750413Z,snack,
2020-08-07T19:06:34.508182Z,2020-08-07T19:06:34.508182Z,meal,dinner
2020-08-07T23:33:34.860838Z,2020-08-07T23:33:34.860838Z,sleep aid,
2020-08-08T00:02:00.448941Z,2020-08-08T00:02:00.448941Z,lights off,
2020-08-08T00:20:37.174722Z,2020-08-08T00:20:37.174722Z,in bed,
2020-08-08T00:57:43.749415Z,2020-08-08T08:26:53.929573Z,asleep,
2020-08-08T04:48:18.581185Z,2020-08-08T04:48:18.581185Z,night noise,
2020-08-08T09:04:14.421448Z,2020-08-08T09:04:14.421448Z,out of bed,
2020-08-08T09:36:01.659593Z,2020-08-08T09:36:01.659593Z,caffeine,
2020-08-08T09:39:18.520820Z,2020-08-08T09:39:18.520820Z,meal,breakfast
2020-08-08T09:39:18.520820Z,2020-08-08T09:39:18.520820Z,drink,with breakfast
2020-08-08T11:06:53.120629Z,2020-08-08T11:06:53.120629Z,toilet,
2020-08-08T11:50:00.614356Z,2020-08-08T11:50:00.614356Z,chocolate,
2020-08-08T17:33:36.927583Z,2020-08-08T17:33:36.927583Z,meal,dinner
2020-08-08T18:31:25.150432Z,2020-08-08T18:31:25.150432Z,toilet,
2020-08-08T21:30:45.706136Z,2020-08-08T21:30:45.706136Z,alcohol,
2020-08-09T01:47:13.162461Z,2020-08-09T01:47:13.162461Z,in bed,
2020-08-09T01:50:53.936306Z,2020-08-09T01:50:53.936306Z,lights off,
2020-08-09T02:29:58.304178Z,2020-08-09T10:19:16.535643Z,asleep,
2020-08-09T11:13:23.646938Z,2020-08-09T11:13:23.646938Z,out of bed,
2020-08-09T11:57:29.692425Z,2020-08-09T11:57:29.692425Z,meal,breakfast
2020-08-09T11:57:29.692425Z,2020-08-09T11:57:29.692425Z,drink,with breakfast
2020-08-09T18:36:07.541027Z,2020-08-09T18:36:07.541027Z,snack,
2020-08-09T19:30:49.087293Z,2020-08-09T19:30:49.087293Z,meal,dinner
2020-08-09T20:09:53.465850Z,2020-08-09T20:09:53.465850Z,caffeine,
2020-08-09T20:38:38.023871Z,2020-08-09T20:38:38.023871Z,chocolate,
2020-08-10T00:31:39.413729Z,2020-08-10T00:31:39.413729Z,lights off,
2020-08-10T00:34:25.643177Z,2020-08-10T00:34:25.643177Z,in bed,
2020-08-10T00:57:21.332006Z,2020-08-10T08:03:00Z,asleep,
2020-08-10T08:00:00Z,2020-08-10T08:00:00Z,alarm,
2020-08-10T08:36:54.289243Z,2020-08-10T08:36:54.289243Z,out of bed,
2020-08-10T08:41:54.289243Z,2020-08-10T08:41:54.289243Z,chocolate,
2020-08-10T09:06:30.249438Z,2020-08-10T09:06:30.249438Z,meal,breakfast
2020-08-10T11:05:56.731919Z,2020-08-10T11:05:56.731919Z,toilet,
2020-08-10T18:03:42.272755Z,2020-08-10T18:03:42.272755Z,meal,dinner
2020-08-10T18:24:52.938447Z,2020-08-10T18:24:52.938447Z,snack,
2020-08-10T21:48:40.504118Z,2020-08-10T21:48:40.504118Z,sleep aid,
2020-08-10T23:04:48.015712Z,2020-08-10T23:04:48.015712Z,in bed,
2020-08-10T23:08:03.150501Z,2020-08-10T23:08:03.150501Z,lights off,
2020-08-10T23:52:25.011696Z,2020-08-11T08:03:00Z,asleep,
2020-08-11T07:39:29.275086Z,2020-08-11T07:39:29.275086Z,night noise,
2020-08-11T08:00:00Z,2020-08-11T08:00:00Z,alarm,
2020-08-11T08:48:53.548096Z,2020-08-11T08:48:53.548096Z,out of bed,
2020-08-11T10:04:38.110435Z,2020-08-11T10:04:38.110435Z,drink,with breakfast
2020-08-11T10:21:03.440649Z,2020-08-11T10:21:03.440649Z,chocolate,
2020-08-11T10:33:23.772271Z,2020-08-11T10:33:23.772271Z,caffeine,
2020-08-11T13:19:24.619812Z,2020-08-11T13:19:24.619812Z,meal,lunch
2020-08-11T14:59:34.033231Z,2020-08-11T14:59:34.033231Z,snack,
2020-08-11T17:08:16.922120Z,2020-08-11T17:08:16.922120Z,meal,dinner
2020-08-12T00:01:10.567294Z,2020-08-12T00:01:10.567294Z,in bed,
2020-08-12T00:22:44.745664Z,2020-08-12T00:22:44.745664Z,lights off,
2020-08-12T01:28:30.985013Z,2020-08-12T08:03:00Z,asleep,
2020-08-12T08:00:00Z,2020-08-12T08:00:00Z,alarm,
2020-08-12T08:39:02.972631Z,2020-08-12T08:39:02.972631Z,out of bed,
2020-08-12T09:15:14.360952Z,2020-08-12T09:15:14.360952Z,drink,with breakfast
2020-08-12T12:11:12.268533Z,2020-08-12T12:11:12.268533Z,meal,lunch
2020-08-12T12:19:22.270970Z,2020-08-12T12:19:22.270970Z,caffeine,
2020-08-12T16:01:54.376554Z,2020-08-12T16:01:54.376554Z,meal,dinner
2020-08-12T18:36:21.669493Z,2020-08-12T18:36:21.669493Z,toilet,
2020-08-12T21:16:55.870099Z,2020-08-12T21:16:55.870099Z,chocolate,
2020-08-13T00:39:31.555195Z,2020-08-13T00:39:31.555195Z,sleep aid,
2020-08-13T01:32:28.117584Z,2020-08-13T08:03:00Z,asleep,
2020-08-13T01:32:28.117584Z,2020-08-13T01:32:28.117584Z,in bed,
2020-08-13T01:32:28.117584Z,2020-08-13T01:32:28.117584Z,lights off,
2020-08-13T08:00:00Z,2020-08-13T08:00:00Z,alarm,
2020-08-13T08:35:02.164562Z,2020-08-13T08:35:02.164562Z,out of bed,
2020-08-13T08:51:42.336856Z,2020-08-13T08:51:42.336856Z,meal,breakfast
2020-08-13T08:51:42.336856Z,2020-08-13T08:51:42.336856Z,drink,with breakfast
2020-08-13T10:30:58.710996Z,2020-08-13T10:30:58.710996Z,toilet,
2020-08-13T10:37:56.254229Z,2020-08-13T10:37:56.254229Z,caffeine,
2020-08-13T11:52:32.405656Z,2020-08-13T11:52:32.405656Z,meal,lunch
2020-08-13T12:03:25.905172Z,2020-08-13T12:03:25.905172Z,chocolate,
2020-08-13T15:01:50.997406Z,2020-08-13T15:01:50.997406Z,snack,
2020-08-13T17:33:29.403630Z,2020-08-13T17:33:29.403630Z,alcohol,
2020-08-13T17:52:41.791889Z,2020-08-13T17:52:41.791889Z,meal,dinner
2020-08-13T21:20:19.204120Z,2020-08-13T21:20:19.204120Z,toilet,
2020-08-13T23:27:14.999183Z,2020-08-13T23:27:14.999183Z,lights off,
2020-08-13T23:27:15.495136Z,2020-08-13T23:27:15.495136Z,in bed,
2020-08-14T00:02:37.875412Z,2020-08-14T08:03:00Z,asleep,
2020-08-14T08:00:00Z,2020-08-14T08:00:00Z,alarm,
2020-08-14T08:37:43.073856Z,2020-08-14T08:37:43.073856Z,out of bed,
2020-08-14T08:56:40.680614Z,2020-08-14T08:56:40.680614Z,caffeine,
2020-08-14T09:39:12.546729Z,2020-08-14T09:39:12.546729Z,meal,breakfast
2020-08-14T09:39:12.546729Z,2020-08-14T09:39:12.546729Z,drink,with breakfast
2020-08-14T11:56:54.844704Z,2020-08-14T11:56:54.844704Z,snack,
2020-08-14T13:02:22.878468Z,2020-08-14T13:02:22.878468Z,toilet,
2020-08-14T17:06:53.492469Z,2020-08-14T17:06:53.492469Z,meal,dinner
2020-08-14T22:37:11.848620Z,2020-08-14T22:37:11.848620Z,sleep aid,
2020-08-14T23:35:06.628478Z,2020-08-14T23:35:06.628478Z,lights off,
2020-08-14T23:49:57.383376Z,2020-08-15T06:45:40.172787Z,asleep,
2020-08-14T23:49:57.383376Z,2020-08-14T23:49:57.383376Z,in bed,
2020-08-15T07:01:32.245737Z,2020-08-15T07:01:32.245737Z,out of bed,
2020-08-15T07:23:37.317559Z,2020-08-15T07:23:37.317559Z,meal,breakfast
2020-08-15T07:23:37.317559Z,2020-08-15T07:23:37.317559Z,drink,with breakfast
2020-08-15T10:15:48.515317Z,2020-08-15T10:15:48.515317Z,chocolate,
2020-08-15T10:58:45.926127Z,2020-08-15T10:58:45.926127Z,meal,lunch
2020-08-15T15:32:50.547451Z,2020-08-15T15:32:50.547451Z,meal,dinner
2020-08-15T15:49:08.400589Z,2020-08-15T15:49:08.400589Z,toilet,
2020-08-16T00:59:46.356357Z,2020-08-16T00:59:46.356357Z,lights off,
2020-08-16T01:01:09.950382Z,2020-08-16T09:47:00.331922Z,asleep,
2020-08-16T01:01:09.950382Z,2020-08-16T01:01:09.950382Z,in bed,
2020-08-16T09:48:50.501740Z,2020-08-16T09:48:50.501740Z,out of bed,
2020-08-16T10:27:10.887250Z,2020-08-16T10:27:10.887250Z,meal,breakfast
2020-08-16T10:27:10.887250Z,2020-08-16T10:27:10.887250Z,drink,with breakfast
2020-08-16T13:22:56.057849Z,2020-08-16T13:22:56.057849Z,meal,lunch
2020-08-16T16:11:31.383851Z,2020-08-16T16:11:31.383851Z,chocolate,
2020-08-16T17:58:09.034328Z,2020-08-16T17:58:09.034328Z,snack,
2020-08-16T18:13:37.756561Z,2020-08-16T18:13:37.756561Z,meal,dinner
2020-08-17T00:00:40.916975Z,2020-08-17T00:00:40.916975Z,lights off,
2020-08-17T00:17:30.792653Z,2020-08-17T08:03:00Z,asleep,
2020-08-17T00:17:30.792653Z,2020-08-17T00:17:30.792653Z,in bed,
2020-08-17T06:18:45.877262Z,2020-08-17T06:18:45.877262Z,night noise,
2020-08-17T08:00:00Z,2020-08-17T08:00:00Z,alarm,
2020-08-17T08:00:14.216430Z,2020-08-17T08:00:14.216430Z,out of bed,
2020-08-17T08:05:14.216430Z,2020-08-17T08:05:14.216430Z,caffeine,
2020-08-17T08:34:30.679654Z,2020-08-17T08:34:30.679654Z,meal,breakfast
2020-08-17T09:22:46.504156Z,2020-08-17T09:22:46.504156Z,chocolate,
2020-08-17T10:35:41.339569Z,2020-08-17T10:35:41.339569Z,meal,lunch
2020-08-17T17:07:14.852463Z,2020-08-17T17:07:14.852463Z,meal,dinner
2020-08-18T01:26:28.819390Z,2020-08-18T01:26:28.819390Z,sleep aid,
2020-08-18T02:19:10.925681Z,2020-08-18T02:19:10.925681Z,in bed,
2020-08-18T02:28:21.318881Z,2020-08-18T02:28:21.318881Z,lights off,
2020-08-18T02:56:49.174240Z,2020-08-18T08:03:00Z,asleep,
2020-08-18T08:00:00Z,2020-08-18T08:00:00Z,alarm,
2020-08-18T08:33:47.459504Z,2020-08-18T08:33:47.459504Z,out of bed,
2020-08-18T08:42:01.984093Z,2020-08-18T08:42:01.984093Z,meal,breakfast
2020-08-18T08:42:01.984093Z,2020-08-18T08:42:01.984093Z,drink,with breakfast
2020-08-18T12:14:12.871781Z,2020-08-18T12:14:12.871781Z,chocolate,
2020-08-18T12:38:55.970095Z,2020-08-18T12:38:55.970095Z,meal,lunch
2020-08-18T14:05:49.134657Z,2020-08-18T14:05:49.134657Z,caffeine,
2020-08-18T20:10:34.357288Z,2020-08-18T20:10:34.357288Z,meal,dinner
2020-08-18T20:22:01.265347Z,2020-08-18T20:22:01.265347Z,snack,
2020-08-19T01:45:48.260201Z,2020-08-19T01:45:48.260201Z,sleep aid,
2020-08-19T02:45:50.696919Z,2020-08-19T02:45:50.696919Z,in bed,
2020-08-19T02:45:50.696919Z,2020-08-19T02:45:50.696919Z,night noise,
2020-08-19T03:02:48.325415Z,2020-08-19T03:02:48.325415Z,lights off,
2020-08-19T03:32:21.207977Z,2020-08-19T08:03:00Z,asleep,
2020-08-19T08:00:00Z,2020-08-19T08:00:00Z,alarm,
2020-08-19T08:27:49.950482Z,2020-08-19T08:27:49.950482Z,out of bed,
2020-08-19T08:32:49.950482Z,2020-08-19T08:32:49.950482Z,caffeine,
2020-08-19T08:36:25.250086Z,2020-08-19T08:36:25.250086Z,meal,breakfast
2020-08-19T08:36:25.250086Z,2020-08-19T08:36:25.250086Z,drink,with breakfast
2020-08-19T10:58:00.243350Z,2020-08-19T10:58:00.243350Z,meal,lunch
2020-08-19T14:42:15.692257Z,2020-08-19T14:42:15.692257Z,meal,dinner
2020-08-19T16:43:17.216556Z,2020-08-19T16:43:17.216556Z,chocolate,
2020-08-19T19:45:36.667911Z,2020-08-19T19:45:36.667911Z,toilet,
2020-08-20T00:48:23.709898Z,2020-08-20T00:48:23.709898Z,in bed,
2020-08-20T00:53:12.124129Z,2020-08-20T00:53:12.124129Z,lights off,
2020-08-20T01:14:14.456576Z,2020-08-20T08:03:00Z,asleep,
2020-08-20T08:00:00Z,2020-08-20T08:00:00Z,alarm,
2020-08-20T08:43:31.798809Z,2020-08-20T08:43:31.798809Z,out of bed,
2020-08-20T09:18:20.189196Z,2020-08-20T09:18:20.189196Z,meal,breakfast
2020-08-20T09:18:20.189196Z,2020-08-20T09:18:20.189196Z,drink,with breakfast
2020-08-20T12:08:35.181040Z,2020-08-20T12:08:35.181040Z,meal,lunch
2020-08-20T12:40:21.088842Z,2020-08-20T12:40:21.088842Z,chocolate,
2020-08-20T17:11:51.352813Z,2020-08-20T17:11:51.352813Z,snack,
2020-08-20T23:39:40.485199Z,2020-08-20T23:39:40.485199Z,sleep aid,
2020-08-20T23:59:56.987557Z,2020-08-20T23:59:56.987557Z,lights off,
2020-08-21T00:32:45.853199Z,2020-08-21T00:32:45.853199Z,in bed,
2020-08-21T01:46:03.198582Z,2020-08-21T08:03:00Z,asleep,
2020-08-21T07:56:40.905992Z,2020-08-21T07:56:40.905992Z,night noise,
2020-08-21T08:00:00Z,2020-08-21T08:00:00Z,alarm,
2020-08-21T08:37:16.793802Z,2020-08-21T08:37:16.793802Z,out of bed,
2020-08-21T08:55:11.880267Z,2020-08-21T08:55:11.880267Z,meal,breakfast
2020-08-21T08:55:11.880267Z,2020-08-21T08:55:11.880267Z,drink,with breakfast
2020-08-21T10:55:17.644073Z,2020-08-21T10:55:17.644073Z,chocolate,
2020-08-21T11:45:00.319028Z,2020-08-21T11:45:00.319028Z,meal,lunch
2020-08-21T14:04:52.894785Z,2020-08-21T14:04:52.894785Z,caffeine,
2020-08-21T16:32:41.695282Z,2020-08-21T16:32:41.695282Z,snack,
2020-08-21T17:11:38.993920Z,2020-08-21T17:11:38.993920Z,meal,dinner
2020-08-21T18:48:22.652968Z,2020-08-21T18:48:22.652968Z,toilet,
2020-08-21T21:55:19.763579Z,2020-08-21T21:55:19.763579Z,alcohol,
2020-08-22T02:26:01.173872Z,2020-08-22T02:26:01.173872Z,lights off,
2020-08-22T02:27:23.323201Z,2020-08-22T02:27:23.323201Z,in bed,
2020-08-22T03:19:57.934960Z,2020-08-22T11:25:32.919285Z,asleep,
2020-08-22T11:58:12.392669Z,2020-08-22T11:58:12.392669Z,out of bed,
2020-08-22T11:58:12.392669Z,2020-08-22T11:58:12.392669Z,toilet,
2020-08-22T12:30:46.675775Z,2020-08-22T12:30:46.675775Z,meal,breakfast
2020-08-22T13:21:50.316778Z,2020-08-22T13:21:50.316778Z,caffeine,
2020-08-22T14:08:29.966064Z,2020-08-22T14:08:29.966064Z,snack,
2020-08-22T16:00:33.957660Z,2020-08-22T16:00:33.957660Z,meal,lunch
2020-08-22T21:09:34.839820Z,2020-08-22T21:09:34.839820Z,toilet,
2020-08-22T22:54:58.093333Z,2020-08-22T22:54:58.093333Z,sleep aid,
2020-08-22T23:19:04.840035Z,2020-08-22T23:19:04.840035Z,chocolate,
2020-08-22T23:45:23.210670Z,2020-08-22T23:45:23.210670Z,lights off,
2020-08-23T00:11:42.508125Z,2020-08-23T00:11:42.508125Z,in bed,
2020-08-23T00:31:34.815152Z,2020-08-23T08:57:10.884476Z,asleep,
2020-08-23T09:18:12.579740Z,2020-08-23T09:18:12.579740Z,out of bed,
2020-08-23T09:23:12.579740Z,2020-08-23T09:23:12.579740Z,caffeine,
2020-08-23T12:18:22.304507Z,2020-08-23T12:18:22.304507Z,meal,lunch
2020-08-23T16:40:26.351853Z,2020-08-23T16:40:26.351853Z,chocolate,
2020-08-23T17:25:14.559643Z,2020-08-23T17:25:14.559643Z,snack,
2020-08-23T23:29:48.153270Z,2020-08-23T23:29:48.153270Z,in bed,
2020-08-23T23:29:58.987707Z,2020-08-23T23:29:58.987707Z,lights off,
2020-08-23T23:40:11.260340Z,2020-08-24T08:03:00Z,asleep,
2020-08-24T08:00:00Z,2020-08-24T08:00:00Z,alarm,
2020-08-24T08:53:17.219566Z,2020-08-24T08:53:17.219566Z,out of bed,
2020-08-24T09:41:39.946870Z,2020-08-24T09:41:39.946870Z,meal,breakfast
2020-08-24T09:41:39.946870Z,2020-08-24T09:41:39.946870Z,drink,with breakfast
2020-08-24T12:15:00.398346Z,2020-08-24T12:15:00.398346Z,caffeine,
2020-08-24T12:22:18.027635Z,2020-08-24T12:22:18.027635Z,meal,lunch
2020-08-24T14:58:49.189190Z,2020-08-24T14:58:49.189190Z,chocolate,
2020-08-24T15:43:42.556998Z,2020-08-24T15:43:42.556998Z,snack,
2020-08-24T16:14:26.980676Z,2020-08-24T16:14:26.980676Z,toilet,
2020-08-24T18:56:17.410642Z,2020-08-24T18:56:17.410642Z,meal,dinner
2020-08-25T01:04:45.850497Z,2020-08-25T01:04:45.850497Z,sleep aid,
2020-08-25T01:40:56.753753Z,2020-08-25T01:40:56.753753Z,in bed,
2020-08-25T01:57:20.053464Z,2020-08-25T01:57:20.053464Z,lights off,
2020-08-25T02:06:21.158316Z,2020-08-25T08:03:00Z,asleep,
2020-08-25T08:00:00Z,2020-08-25T08:00:00Z,alarm,
2020-08-25T08:48:30.343318Z,2020-08-25T08:48:30.343318Z,out of bed,
2020-08-25T08:53:30.343318Z,2020-08-25T08:53:30.343318Z,chocolate,
2020-08-25T09:18:56.271253Z,2020-08-25T09:18:56.271253Z,meal,breakfast
2020-08-25T09:18:56.271253Z,2020-08-25T09:18:56.271253Z,drink,with breakfast
2020-08-25T12:31:14.790664Z,2020-08-25T12:31:14.790664Z,meal,lunch
2020-08-25T14:28:56.864882Z,2020-08-25T14:28:56.864882Z,toilet,
2020-08-25T17:39:11.219379Z,2020-08-25T17:39:11.219379Z,meal,dinner
2020-08-26T01:19:52.580915Z,2020-08-26T01:19:52.580915Z,sleep aid,
2020-08-26T02:16:09.838050Z,2020-08-26T02:16:09.838050Z,in bed,
2020-08-26T02:20:00.771538Z,2020-08-26T08:03:00Z,asleep,
2020-08-26T02:20:00.771538Z,2020-08-26T02:20:00.771538Z,lights off,
2020-08-26T08:00:00Z,2020-08-26T08:00:00Z,alarm,
2020-08-26T08:29:38.710884Z,2020-08-26T08:29:38.710884Z,out of bed,
2020-08-26T08:47:18.558737Z,2020-08-26T08:47:18.558737Z,meal,breakfast
2020-08-26T08:47:18.558737Z,2020-08-26T08:47:18.558737Z,drink,with breakfast
2020-08-26T10:46:10.513980Z,2020-08-26T10:46:10.513980Z,caffeine,
2020-08-26T11:05:15.015290Z,2020-08-26T11:05:15.015290Z,toilet,
2020-08-26T13:39:47.362013Z,2020-08-26T13:39:47.362013Z,snack,
2020-08-26T15:59:56.660436Z,2020-08-26T15:59:56.660436Z,meal,dinner
2020-08-27T01:40:33.600924Z,2020-08-27T01:40:33.600924Z,lights off,
2020-08-27T01:56:15.206379Z,2020-08-27T01:56:15.206379Z,in bed,
2020-08-27T02:47:44.062676Z,2020-08-27T08:03:00Z,asleep,
2020-08-27T07:58:59.994157Z,2020-08-27T07:58:59.994157Z,night noise,
2020-08-27T08:00:00Z,2020-08-27T08:00:00Z,alarm,
2020-08-27T08:31:34.927906Z,2020-08-27T08:31:34.927906Z,out of bed,
2020-08-27T09:07:31.727564Z,2020-08-27T09:07:31.727564Z,drink,with breakfast
2020-08-27T12:11:25.177751Z,2020-08-27T12:11:25.177751Z,meal,lunch
2020-08-27T12:52:52.346936Z,2020-08-27T12:52:52.346936Z,caffeine,
2020-08-27T15:33:14.697839Z,2020-08-27T15:33:14.697839Z,chocolate,
2020-08-27T22:30:27.982053Z,2020-08-27T22:30:27.982053Z,toilet,
2020-08-27T23:51:07.123148Z,2020-08-28T08:03:00Z,asleep,
